,article_name,country,revision_id,article_quality,population
6546,List of the first LGBT holders of political offices in Canada,Canada,801478113,B,35833000
6547,Elzéar Goulet,Canada,801509285,Start,35833000
6548,Lenore Zann,Canada,801552187,C,35833000
6549,Sinclair Stevens,Canada,801577882,C,35833000
6550,Seymour Trieger,Canada,801613552,Stub,35833000
6551,El-Farouk Khaki,Canada,801687001,C,35833000
6552,Red Kelly,Canada,801719057,C,35833000
6553,Mel Hurtig,Canada,801801385,C,35833000
6554,Izzy Asper,Canada,801827214,C,35833000
6555,Adam Olsen,Canada,801839290,Stub,35833000
6556,Eric Robinson (Canadian politician),Canada,801889106,C,35833000
6557,Vivienne Poy,Canada,801959410,Start,35833000
6558,Marvin Rotrand,Canada,801986366,Start,35833000
6559,Charles Tupper,Canada,801986687,FA,35833000
6560,Errick Willis,Canada,801987339,C,35833000
6561,Hector-Louis Langevin,Canada,801993546,Start,35833000
6562,Paul Joseph James Martin,Canada,801997418,C,35833000
6563,Norman Kwong,Canada,802049787,C,35833000
6564,Mark Adler (politician),Canada,802077342,C,35833000
6565,Lise Thibault,Canada,802249682,C,35833000
6566,Peter Fonseca,Canada,802312628,Start,35833000
6567,Viola Wyse,Canada,802355647,C,35833000
6568,Lionel Conacher,Canada,802361813,GA,35833000
6569,Marie-Françoise Mégie,Canada,802394961,Stub,35833000
6570,Greg Joy,Canada,802395362,Start,35833000
6571,Emmanuel Dubourg,Canada,802395814,Start,35833000
6572,Ezekiel Hart,Canada,802517397,GA,35833000
6573,James Gladstone,Canada,802527892,Start,35833000
6574,Peter Ittinuar,Canada,802627124,Start,35833000
6575,Michael Strange (boxer),Canada,802640657,Start,35833000
6576,Robert Libman,Canada,802702841,C,35833000
6577,James Reid (Newfoundland politician),Canada,802877579,Stub,35833000
6578,Lucien Bouchard,Canada,803111371,C,35833000
6579,Richard Legendre,Canada,803282748,Start,35833000
6580,Marc-Boris St-Maurice,Canada,803374653,Start,35833000
6581,Don Meredith (politician),Canada,803645146,C,35833000
6582,Gila Martow,Canada,803652579,Start,35833000
6583,John McCreedy,Canada,803710066,Stub,35833000
6584,David Sparrow,Canada,803784385,Start,35833000
6585,Monte Kwinter,Canada,803872492,C,35833000
6586,Ike Awgu,Canada,803918443,Start,35833000
6587,Nerene Virgin,Canada,803930779,C,35833000
6588,Frederick Carter,Canada,803934729,Start,35833000
6589,Bob McLeod (politician),Canada,803946300,Start,35833000
6590,Steven Fletcher (politician),Canada,803973415,B,35833000
6591,Brian Pallister,Canada,804018841,GA,35833000
6592,Trevor Kennerd,Canada,804103114,Stub,35833000
6593,Kevin Chief,Canada,804118985,Start,35833000
6594,Donald Creighton,Canada,804139515,B,35833000
6595,Jack Radford,Canada,804143236,Stub,35833000
6596,Howard Moscoe,Canada,804149674,B,35833000
6597,Louis Riel,Canada,804152406,FA,35833000
6598,Natan Obed,Canada,804291499,Stub,35833000
6599,Jeff Rock,Canada,804311492,Start,35833000
6600,Brent Hawkes,Canada,804311720,C,35833000
6601,Joe Flexer,Canada,804419476,Start,35833000
6602,Sam Sullivan,Canada,804430436,C,35833000
6603,Ludger Bastien,Canada,804524437,Start,35833000
6604,Ian Gregson,Canada,804549630,Start,35833000
6605,David Anderson (British Columbia politician),Canada,804593388,Start,35833000
6606,David Caplan,Canada,804594115,C,35833000
6607,Ray St. Germain,Canada,804604990,Start,35833000
6608,Peter North (politician),Canada,804681150,Start,35833000
6609,Dave Levac,Canada,804681362,C,35833000
6610,Colin Thatcher,Canada,804717465,C,35833000
6611,Monica Ell-Kanayuk,Canada,804730405,Stub,35833000
6612,Mila Adjukak Kamingoak,Canada,804730429,Stub,35833000
6613,Helen Maksagak,Canada,804730554,Start,35833000
6614,Rebekah Williams,Canada,804732408,Stub,35833000
6615,Jeannie Ugyuk,Canada,804732433,Start,35833000
6616,Women in Canadian politics,Canada,804739427,B,35833000
6617,George Brown (Canadian politician),Canada,804773548,GA,35833000
6618,Gary Merasty,Canada,804833650,C,35833000
6619,Étienne-Paschal Taché,Canada,804855683,Start,35833000
6620,Percy Wickman,Canada,804902569,Stub,35833000
6621,Irwin Cotler,Canada,804910840,C,35833000
6622,Hedy Fry,Canada,804946212,Start,35833000
6623,Alexander Campbell (Canadian senator),Canada,804956528,Start,35833000
6624,Gene Makowsky,Canada,804993198,C,35833000
6625,Terry Dennis,Canada,805096977,Stub,35833000
6626,Moondog King,Canada,805115022,C,35833000
6627,Ferguson Jenkins,Canada,805211780,C,35833000
6628,Herb Capozzi,Canada,805222420,Start,35833000
6629,Joseph Albert Sullivan,Canada,805226834,Start,35833000
6630,Pierre Laporte,Canada,805237038,C,35833000
6631,George Rogers (Canadian politician),Canada,805248573,C,35833000
6632,Herb Gray,Canada,805251974,C,35833000
6633,Micheline Montreuil,Canada,805260550,C,35833000
6634,Georges Vanier,Canada,805281098,GA,35833000
6635,Gerald Sampson,Canada,805331754,Start,35833000
6636,Syl Apps,Canada,805334983,C,35833000
6637,Fred Rose (politician),Canada,805378956,C,35833000
6638,Trevor Hancock,Canada,805431313,Stub,35833000
6639,Stephen Lewis,Canada,805441258,GA,35833000
6640,Thomas Heath Haviland,Canada,805624006,Start,35833000
6641,Joseph Perrault (Lower Canada politician),Canada,805634549,Stub,35833000
6642,Jacques Rivard,Canada,805710954,Stub,35833000
6643,Jacques Saada,Canada,805710971,Start,35833000
6644,Shelley Peterson,Canada,805766715,Stub,35833000
6645,Henry Nathan Jr.,Canada,805854037,Start,35833000
6646,James Bartleman,Canada,805865165,C,35833000
6647,James P. Brady,Canada,805865701,Start,35833000
6648,James Ross (Canadian lawyer),Canada,805865847,Stub,35833000
6649,Jamie Korab,Canada,805882488,Start,35833000
6650,James Baby,Canada,805938567,Start,35833000
6651,Sam Walsh,Canada,806006034,Start,35833000
6652,Thelma Chalifoux,Canada,806070509,C,35833000
6653,Edward Blake,Canada,806075303,C,35833000
6654,Willie Littlechild,Canada,806089849,Start,35833000
6655,Tooker Gomberg,Canada,806095567,Start,35833000
6656,William McDougall (politician),Canada,806137666,C,35833000
6657,Anam Kazim,Canada,806244251,Start,35833000
6658,Salma Zahid,Canada,806244656,Stub,35833000
6659,Muhammad Fiaz,Canada,806245544,Stub,35833000
6660,Yasir Naqvi,Canada,806246262,C,35833000
6661,Shad Qadri,Canada,806247226,Start,35833000
6662,David Khan,Canada,806297859,Start,35833000
6663,John Innes (politician),Canada,806356877,Stub,35833000
6664,Kevin Murphy (Canadian politician),Canada,806394419,Stub,35833000
6665,Ambrose Shea,Canada,806403528,C,35833000
6666,Peter Donolo,Canada,806408968,Start,35833000
6667,Mike Harcourt,Canada,806426710,GA,35833000
6668,George Springate,Canada,806427506,Start,35833000
6669,Alexander Tilloch Galt,Canada,806464279,C,35833000
6670,Karina Gould,Canada,806493972,C,35833000
6671,Iqra Khalid,Canada,806527410,Start,35833000
6672,Paul Martin,Canada,806556953,GA,35833000
6673,Bob Kaplan,Canada,806574753,Start,35833000
6674,Rana Bokhari,Canada,806590267,C,35833000
6675,Peter O'Brian (film producer),Canada,806597550,Stub,35833000
6676,Jeane Lassen,Canada,806623455,Start,35833000
6677,Chris Kibermanis,Canada,806623602,Stub,35833000
6678,Cindy Nicholas,Canada,806623770,Start,35833000
6679,Tony Clement,Canada,806678784,GA,35833000
6680,Thomas D'Arcy McGee,Canada,806690740,C,35833000
6681,George-Étienne Cartier,Canada,806700269,C,35833000
6682,George Grant (philosopher),Canada,806708786,C,35833000
6683,Tina Keeper,Canada,806741746,Start,35833000
6684,Ali Ehsassi,Canada,806787269,C,35833000
6685,Anthony Housefather,Canada,806787301,GA,35833000
6686,Celina Caesar-Chavannes,Canada,806787429,Start,35833000
6687,Don Rusnak,Canada,806787611,Start,35833000
6688,Jim Carr,Canada,806787824,C,35833000
6689,Kent Hehr,Canada,806787943,C,35833000
6690,Michael McLeod (politician),Canada,806788133,Start,35833000
6691,Robert-Falcon Ouellette,Canada,806788300,C,35833000
6692,Scott Reid (politician),Canada,806788356,B,35833000
6693,Allison Brewer,Canada,806789043,Start,35833000
6694,Annita McPhee,Canada,806789464,Start,35833000
6695,Bill White (Canadian politician),Canada,806829789,Start,35833000
6696,Dave Denine,Canada,806839729,Stub,35833000
6697,John A. Macdonald,Canada,806839910,FA,35833000
6698,Georges Laraque,Canada,806846827,C,35833000
6699,Greg Malone (actor),Canada,806848072,Start,35833000
6700,Frank Baylis,Canada,806848279,C,35833000
6701,History of monarchy in Canada,Canada,806849461,FA,35833000
6702,Jack Layton,Canada,806852710,GA,35833000
6703,Jean Augustine,Canada,806853168,C,35833000
6704,Serge LeClerc,Canada,806863950,C,35833000
6705,Ken Dryden,Canada,806892750,C,35833000
6706,Nick Sibbeston,Canada,806927054,C,35833000
6707,David Calder (rower),Canada,806941754,Start,35833000
6708,Bob MacMillan,Canada,806972002,Start,35833000
6709,Wab Kinew,Canada,807050623,C,35833000
6710,List of Prime Ministers of Canada,Canada,807054086,B,35833000
6711,John Hamilton Gray (Prince Edward Island politician),Canada,807057926,Start,35833000
6712,Olivia Chow,Canada,807139638,GA,35833000
6713,Ed Doherty (politician),Canada,807175624,Start,35833000
6714,Gabriel Dumont (Métis leader),Canada,807233670,C,35833000
6715,David Onley,Canada,807237476,C,35833000
6716,James Douglas (governor),Canada,807243266,C,35833000
6717,Louis Rubenstein,Canada,807261409,Start,35833000
6718,Morton Shulman,Canada,807265127,C,35833000
6719,Fathers of Confederation,Canada,807266929,C,35833000
6720,Pearl Calahasen,Canada,807267565,C,35833000
6721,Peter Penashue,Canada,807267654,C,35833000
6722,Romeo Saganash,Canada,807269983,C,35833000
6723,Ron Lemieux,Canada,807270094,Start,35833000
6724,Sidney Spivak,Canada,807271702,C,35833000
6725,T. J. Burke,Canada,807273359,Start,35833000
6726,Susan Kadis,Canada,807288552,C,35833000
6727,Al Adair,Canada,807298891,Start,35833000
6728,Alexandrine Latendresse,Canada,807405641,Start,35833000
6729,Aaron Paquette,Canada,807424740,Start,35833000
6730,Amir Khadir,Canada,807479923,C,35833000
6731,Template:Tunisia-politician-stub,Tunisia,413885084,Stub,11026000
6732,Template:Tunisia-mayor-stub,Tunisia,444767517,Stub,11026000
6733,Ibrahim Kassas,Tunisia,638362866,Start,11026000
6734,Laroussi Mizouri,Tunisia,669831602,Stub,11026000
6735,Slaheddine Ben Mbarek,Tunisia,686050095,Stub,11026000
6736,Ridha Charfeddine,Tunisia,695405443,Stub,11026000
6737,Mohamed Charfi,Tunisia,699363937,Stub,11026000
6738,Mahmoud Mestiri,Tunisia,713468262,Stub,11026000
6739,Tarak Mekki,Tunisia,714677667,Start,11026000
6740,Badreddine Missaoui,Tunisia,715165937,Stub,11026000
6741,Mohamed Salah Zaray,Tunisia,716418686,Stub,11026000
6742,Mohamed Habib Gherab,Tunisia,717658717,Start,11026000
6743,Hassen Belkhodja,Tunisia,718669485,Start,11026000
6744,Ridha Grira,Tunisia,719457967,Start,11026000
6745,Lazhar Karoui Chebbi,Tunisia,719554115,Stub,11026000
6746,Abdelkarim Zbidi,Tunisia,719554145,Stub,11026000
6747,Farhat Rajhi,Tunisia,719557843,Stub,11026000
6748,Khelil Bouhageb,Tunisia,719624802,Stub,11026000
6749,Hédi Lakhoua,Tunisia,719625016,Stub,11026000
6750,Taïeb Djellouli,Tunisia,719629416,Stub,11026000
6751,Aziz Djellouli,Tunisia,719629530,Stub,11026000
6752,Sliman Ourak,Tunisia,719644426,Stub,11026000
6753,Mahmud Qabadu,Tunisia,719977822,B,11026000
6754,Walid Bennani,Tunisia,720755350,Stub,11026000
6755,Saâdeddine Zmerli,Tunisia,722920330,Stub,11026000
6756,Mahmoud El Materi,Tunisia,734611180,Stub,11026000
6757,Mohamed Messaoud Chebbi,Tunisia,741240587,Stub,11026000
6758,Mahmud ibn Muhammad,Tunisia,741472523,Stub,11026000
6759,Mustafa ibn Mahmud,Tunisia,741472558,Stub,11026000
6760,Nadhir Hamada,Tunisia,742538872,Stub,11026000
6761,Mezri Haddad,Tunisia,744534088,C,11026000
6762,Ali Zouaoui,Tunisia,747397291,Stub,11026000
6763,Mohamed Hechmi Hamdi,Tunisia,748954048,Start,11026000
6764,Kamel Omrane,Tunisia,749002901,Stub,11026000
6765,Abdessalem Mansour,Tunisia,749306712,Stub,11026000
6766,Abderraouf El Basti,Tunisia,749359904,Stub,11026000
6767,Taoufik Baccar,Tunisia,749360791,Stub,11026000
6768,Mohamed Agrebi,Tunisia,749387503,Stub,11026000
6769,Slim Tleti,Tunisia,749392201,Stub,11026000
6770,Naceur El Gharbi,Tunisia,749393403,Stub,11026000
6771,Mondher Zenaidi,Tunisia,749477178,Start,11026000
6772,Rafiq Belhaj Kacem,Tunisia,749701808,Stub,11026000
6773,Mounir Jaidane,Tunisia,749944734,Stub,11026000
6774,Abdallah Farhat,Tunisia,749946981,Stub,11026000
6775,Ahmed Eyadh Ouederni,Tunisia,749949923,Stub,11026000
6776,Samir Labidi,Tunisia,749978136,Stub,11026000
6777,Bibya Chihi,Tunisia,750054908,Stub,11026000
6778,Slaheddine Malouche,Tunisia,750065746,Stub,11026000
6779,Bechir Tekkari,Tunisia,750077124,Stub,11026000
6780,Zouheir M'Dhaffar,Tunisia,750077256,Stub,11026000
6781,Mohamed Naceur Ammar,Tunisia,750078946,Stub,11026000
6782,Chedli Klibi,Tunisia,750638829,Start,11026000
6783,Mohamed Masmoudi,Tunisia,752033483,Stub,11026000
6784,Habib Boularès,Tunisia,752528155,Stub,11026000
6785,Yassine Brahim,Tunisia,756152338,Start,11026000
6786,Mustapha Dinguizli,Tunisia,756478867,Start,11026000
6787,Ali Bach Hamba,Tunisia,757318872,Start,11026000
6788,Georges Adda,Tunisia,759303258,Start,11026000
6789,Slim Dziri,Tunisia,759425038,Start,11026000
6790,Imed Trabelsi,Tunisia,760033692,Start,11026000
6791,Hédi Baccouche,Tunisia,760254890,Stub,11026000
6792,Habib Chatty,Tunisia,760390313,Stub,11026000
6793,Jalel Lakadar,Tunisia,761714151,Stub,11026000
6794,Mohamed Salah Mzali,Tunisia,766779946,Stub,11026000
6795,Abdelwahab Abdallah,Tunisia,767996649,Start,11026000
6796,Hatem Ben Salem,Tunisia,773689078,Stub,11026000
6797,Mohamed Ben Ahmed,Tunisia,773832027,Stub,11026000
6798,Boubaker El Akhzouri,Tunisia,778495846,Stub,11026000
6799,Joseph Bismuth,Tunisia,778682816,Stub,11026000
6800,Nebiha Gueddana,Tunisia,778794214,Start,11026000
6801,Driss Guiga,Tunisia,779251031,Start,11026000
6802,Saida Agrebi,Tunisia,779742079,Start,11026000
6803,Mabrouka Mbarek,Tunisia,779742681,Start,11026000
6804,Majdouline Cherni,Tunisia,779743236,Start,11026000
6805,Sayida Ounissi,Tunisia,779743375,Start,11026000
6806,Selma Elloumi Rekik,Tunisia,779743647,Stub,11026000
6807,Sonia Toumia,Tunisia,779743742,Start,11026000
6808,Jawhara Tiss,Tunisia,779743941,Start,11026000
6809,Karima Souid,Tunisia,779743973,Stub,11026000
6810,Slim Khalbous,Tunisia,779975509,Stub,11026000
6811,Latifa Habachi,Tunisia,782156226,Start,11026000
6812,Ahmad ibn Abi Diyaf,Tunisia,782619999,B,11026000
6813,Hamed Karoui,Tunisia,783305054,Stub,11026000
6814,Souhayr Belhassen,Tunisia,783627426,Stub,11026000
6815,Slaheddine Baccouche,Tunisia,783833655,Stub,11026000
6816,Maya Jribi,Tunisia,784141188,Start,11026000
6817,Mohamed Ennaceur,Tunisia,786124177,Start,11026000
6818,Al-Husayn II ibn Mahmud,Tunisia,787022474,Stub,11026000
6819,Salah ben Youssef,Tunisia,787138969,C,11026000
6820,Sadok Ghileb,Tunisia,787657953,Stub,11026000
6821,Othman Jerandi,Tunisia,788022746,Stub,11026000
6822,Ahmed Ounaies,Tunisia,788419387,Start,11026000
6823,Lamia Zribi,Tunisia,788651677,Stub,11026000
6824,Rachid Sfar,Tunisia,789401571,Start,11026000
6825,Mohamed Chenik,Tunisia,790173308,Stub,11026000
6826,Khemaies Jhinaoui,Tunisia,791318815,Start,11026000
6827,Taieb Hadhri,Tunisia,791410548,Start,11026000
6828,Mohammed Mzali,Tunisia,791471526,C,11026000
6829,Sana Mersni,Tunisia,792852974,Start,11026000
6830,Abdelhamid Slama,Tunisia,793718615,Stub,11026000
6831,Bahri Guiga,Tunisia,794925996,Start,11026000
6832,Tahar Sfar,Tunisia,794928124,C,11026000
6833,Sahbi Karoui,Tunisia,796724706,Stub,11026000
6834,Abdelbaki Hermassi,Tunisia,797034094,Stub,11026000
6835,Muhammad IV al-Hadi,Tunisia,797323885,Start,11026000
6836,Bahi Ladgham,Tunisia,797493684,Stub,11026000
6837,Fethia Mzali,Tunisia,798050374,Start,11026000
6838,Abderrahim Zouari,Tunisia,798212540,Start,11026000
6839,Latifa Lakhdar,Tunisia,798494364,Start,11026000
6840,Yadh Ben Achour,Tunisia,798585322,Start,11026000
6841,Afif Chelbi,Tunisia,798894060,Stub,11026000
6842,Mohamed Nouri Jouini,Tunisia,799022491,Stub,11026000
6843,Mohamed Ridha Chalghoum,Tunisia,799249480,Stub,11026000
6844,Mohamed Brahmi,Tunisia,800092948,C,11026000
6845,Farhat Hached,Tunisia,800241292,C,11026000
6846,First Lady of Tunisia,Tunisia,800355950,Stub,11026000
6847,Houcine Abassi,Tunisia,800441620,Stub,11026000
6848,Abdallah Kallel,Tunisia,800669310,Stub,11026000
6849,Mekki Aloui,Tunisia,800669517,Stub,11026000
6850,Ahmed Ben Salah,Tunisia,800809133,C,11026000
6851,Abdelaziz Ben Dhia,Tunisia,801440078,Stub,11026000
6852,Chokri Belaid,Tunisia,801474595,C,11026000
6853,Ahmed Tlili,Tunisia,801641967,Start,11026000
6854,Omezzine Khelifa,Tunisia,801736808,Start,11026000
6855,Samia Abbou,Tunisia,802196449,Stub,11026000
6856,Abu l-Hasan Ali I,Tunisia,802436133,Start,11026000
6857,Ali II ibn Hussein,Tunisia,802436146,Stub,11026000
6858,Hammuda ibn Ali,Tunisia,802436572,Stub,11026000
6859,Uthman ibn Ali (Bey of Tunis),Tunisia,802436775,Stub,11026000
6860,Rashid al-Shakir Sahib al-Taba'a,Tunisia,802441338,C,11026000
6861,Mahmoud Djellouli,Tunisia,802442523,C,11026000
6862,Samira Merai,Tunisia,804694778,Start,11026000
6863,Lazhar Bououni,Tunisia,805445347,Stub,11026000
6864,Faten Kallel,Tunisia,805545461,Stub,11026000
6865,Habiba Zehi Ben Romdhane,Tunisia,805581783,Start,11026000
6866,Tahar Ben Ammar,Tunisia,806306423,Start,11026000
6867,Hedi Amara Nouira,Tunisia,806409345,Stub,11026000
6868,Slim Chaker,Tunisia,806876158,Stub,11026000
6869,Taïeb Baccouche,Tunisia,807241529,Start,11026000
6870,Habib Ben Yahia,Tunisia,807388519,Stub,11026000
6871,Template:Guatemala-politician-stub,Guatemala,433871129,Stub,16183752
6872,Rodrigo Asturias,Guatemala,707847723,Start,16183752
6873,Pedro Molina Mazariegos,Guatemala,710547821,Start,16183752
6874,César Montenegro Paniagua,Guatemala,712046032,Start,16183752
6875,Mario Sandoval Alarcón,Guatemala,712046890,Stub,16183752
6876,Luis Francisco Ortega Menaldo,Guatemala,712792282,Stub,16183752
6877,Eduardo Cáceres,Guatemala,714212487,Stub,16183752
6878,Clemente Marroquín,Guatemala,714212522,Stub,16183752
6879,José Bernardo Escobar,Guatemala,716161165,Stub,16183752
6880,Juan Antonio Martínez,Guatemala,716161498,Stub,16183752
6881,José Alfonso Cabrera,Guatemala,719644218,Stub,16183752
6882,Jorge García Granados,Guatemala,720595395,Start,16183752
6883,Oscar Valentín Leal Caal,Guatemala,721141658,Stub,16183752
